tablet_id,site,date_est,date_uncertainty_yrs,material,source_strategy,qcs,is_synthetic,transliteration,sign_groups,sign_sequence_unicode,sign_sequence_ids,sign_group_count,sign_count
MA Za 8,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI I-PI-NA-MI-NA,A-RE-NE-SI|I-PI-NA-MI-NA,𐘀𐘙𐘗𐘜 𐘚𐘢𐘅𐘒𐘅,"0,25,23,28,26,34,5,18,5",2,9
MA Za 9,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,SU-PU2-WA I-DA-MA-TE,SU-PU2-WA|I-DA-MA-TE,𐘲𐙄𐘮 𐘚𐘦𐙁𐘃,"50,68,46,26,38,65,3",2,7
MA Za 10,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
PH Za 1,Phaistos,-1700,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
PH Za 2,Phaistos,-1700,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA A-SA-SA-RA-ME,A-TA-I-*301-WA-JA|A-SA-SA-RA-ME,𐘀𐘳𐘚𐙕𐘮𐘧 𐘀𐘞𐘞𐘴𐘋,"0,51,26,85,46,39,0,30,30,52,11",2,11
PH Za 3,Phaistos,-1700,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
PH Za 4,Phaistos,-1700,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI A-SA-SA-RA-ME,A-RE-NE-SI|A-SA-SA-RA-ME,𐘀𐘙𐘗𐘜 𐘀𐘞𐘞𐘴𐘋,"0,25,23,28,0,30,30,52,11",2,9
PH Za 5,Phaistos,-1700,,stone,stone_libation_vessels,0.62,False,SU-PU2-WA A-SA-SA-RA-ME,SU-PU2-WA|A-SA-SA-RA-ME,𐘲𐙄𐘮 𐘀𐘞𐘞𐘴𐘋,"50,68,46,0,30,30,52,11",2,8
PH Za 6,Phaistos,-1700,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME A-TA-I-*301-WA-JA I-PI-NA-MI-NA,A-SA-SA-RA-ME|A-TA-I-*301-WA-JA|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘀𐘳𐘚𐙕𐘮𐘧 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,0,51,26,85,46,39,26,34,5,18,5",3,16
PH Za 7,Phaistos,-1700,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
PH Za 8,Phaistos,-1700,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-DA-MA-TE,A-SA-SA-RA-ME|I-DA-MA-TE,𐘀𐘞𐘞𐘴𐘋 𐘚𐘦𐙁𐘃,"0,30,30,52,11,26,38,65,3",2,9
PK Za 1,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
PK Za 2,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA A-SA-SA-RA-ME,A-TA-I-*301-WA-JA|A-SA-SA-RA-ME,𐘀𐘳𐘚𐙕𐘮𐘧 𐘀𐘞𐘞𐘴𐘋,"0,51,26,85,46,39,0,30,30,52,11",2,11
PK Za 3,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
PK Za 4,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI A-SA-SA-RA-ME,A-RE-NE-SI|A-SA-SA-RA-ME,𐘀𐘙𐘗𐘜 𐘀𐘞𐘞𐘴𐘋,"0,25,23,28,0,30,30,52,11",2,9
PK Za 5,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,SU-PU2-WA A-SA-SA-RA-ME,SU-PU2-WA|A-SA-SA-RA-ME,𐘲𐙄𐘮 𐘀𐘞𐘞𐘴𐘋,"50,68,46,0,30,30,52,11",2,8
PK Za 6,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME A-TA-I-*301-WA-JA I-PI-NA-MI-NA,A-SA-SA-RA-ME|A-TA-I-*301-WA-JA|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘀𐘳𐘚𐙕𐘮𐘧 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,0,51,26,85,46,39,26,34,5,18,5",3,16
PK Za 7,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
GOU Za 1,Gournia,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
GOU Za 2,Gournia,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
GOU Za 3,Gournia,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
AR Za 1,Arkhanes,-1650,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
AR Za 2,Arkhanes,-1650,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA A-SA-SA-RA-ME,A-TA-I-*301-WA-JA|A-SA-SA-RA-ME,𐘀𐘳𐘚𐙕𐘮𐘧 𐘀𐘞𐘞𐘴𐘋,"0,51,26,85,46,39,0,30,30,52,11",2,11
AR Za 3,Arkhanes,-1650,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
AR Za 4,Arkhanes,-1650,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
AK Za 1,Akrotiri,-1628,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
AK Za 2,Akrotiri,-1628,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA A-SA-SA-RA-ME,A-TA-I-*301-WA-JA|A-SA-SA-RA-ME,𐘀𐘳𐘚𐙕𐘮𐘧 𐘀𐘞𐘞𐘴𐘋,"0,51,26,85,46,39,0,30,30,52,11",2,11
VRY Za 1,Vrysinas,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
VRY Za 2,Vrysinas,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
VRY Za 3,Vrysinas,-1600,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI A-SA-SA-RA-ME,A-RE-NE-SI|A-SA-SA-RA-ME,𐘀𐘙𐘗𐘜 𐘀𐘞𐘞𐘴𐘋,"0,25,23,28,0,30,30,52,11",2,9
VRY Za 4,Vrysinas,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
VRY Za 5,Vrysinas,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-DA-MA-TE,A-SA-SA-RA-ME|I-DA-MA-TE,𐘀𐘞𐘞𐘴𐘋 𐘚𐘦𐙁𐘃,"0,30,30,52,11,26,38,65,3",2,9
AP Za 1,Apodioulou,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
AP Za 2,Apodioulou,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
NI Za 1,Nirou Khani,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
PSE Za 1,Pseira,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
IO Za 1,Iouktas,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
IO Za 2,Iouktas,-1600,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA A-SA-SA-RA-ME,A-TA-I-*301-WA-JA|A-SA-SA-RA-ME,𐘀𐘳𐘚𐙕𐘮𐘧 𐘀𐘞𐘞𐘴𐘋,"0,51,26,85,46,39,0,30,30,52,11",2,11
IO Za 3,Iouktas,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
IO Za 4,Iouktas,-1600,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI A-SA-SA-RA-ME,A-RE-NE-SI|A-SA-SA-RA-ME,𐘀𐘙𐘗𐘜 𐘀𐘞𐘞𐘴𐘋,"0,25,23,28,0,30,30,52,11",2,9
IO Za 5,Iouktas,-1600,,stone,stone_libation_vessels,0.62,False,SU-PU2-WA A-SA-SA-RA-ME,SU-PU2-WA|A-SA-SA-RA-ME,𐘲𐙄𐘮 𐘀𐘞𐘞𐘴𐘋,"50,68,46,0,30,30,52,11",2,8
IO Za 6,Iouktas,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME A-TA-I-*301-WA-JA I-PI-NA-MI-NA,A-SA-SA-RA-ME|A-TA-I-*301-WA-JA|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘀𐘳𐘚𐙕𐘮𐘧 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,0,51,26,85,46,39,26,34,5,18,5",3,16
IO Za 7,Iouktas,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
SK Za 1,Sklavokambos,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
TL Za 1,Tilissos,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
TL Za 2,Tilissos,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
PK Za 8,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-PI-NA-MI-NA,A-SA-SA-RA-ME|I-PI-NA-MI-NA,𐘀𐘞𐘞𐘴𐘋 𐘚𐘢𐘅𐘒𐘅,"0,30,30,52,11,26,34,5,18,5",2,10
PK Za 9,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE,I-DA-MA-TE,𐘚𐘦𐙁𐘃,"26,38,65,3",1,4
PK Za 10,Palaikastro,-1600,,stone,stone_libation_vessels,0.62,False,A-RE-NE-SI A-SA-SA-RA-ME,A-RE-NE-SI|A-SA-SA-RA-ME,𐘀𐘙𐘗𐘜 𐘀𐘞𐘞𐘴𐘋,"0,25,23,28,0,30,30,52,11",2,9
KN Za 13,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,SU-PU2-WA A-SA-SA-RA-ME,SU-PU2-WA|A-SA-SA-RA-ME,𐘲𐙄𐘮 𐘀𐘞𐘞𐘴𐘋,"50,68,46,0,30,30,52,11",2,8
KN Za 14,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME I-DA-MA-TE,A-SA-SA-RA-ME|I-DA-MA-TE,𐘀𐘞𐘞𐘴𐘋 𐘚𐘦𐙁𐘃,"0,30,30,52,11,26,38,65,3",2,9
KN Za 15,Knossos,-1600,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
MA Za 11,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,I-DA-MA-TE A-SA-SA-RA-ME,I-DA-MA-TE|A-SA-SA-RA-ME,𐘚𐘦𐙁𐘃 𐘀𐘞𐘞𐘴𐘋,"26,38,65,3,0,30,30,52,11",2,9
MA Za 12,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,A-TA-I-*301-WA-JA I-DA-MA-TE,A-TA-I-*301-WA-JA|I-DA-MA-TE,𐘀𐘳𐘚𐙕𐘮𐘧 𐘚𐘦𐙁𐘃,"0,51,26,85,46,39,26,38,65,3",2,10
MA Za 13,Mallia,-1650,,stone,stone_libation_vessels,0.62,False,A-SA-SA-RA-ME,A-SA-SA-RA-ME,𐘀𐘞𐘞𐘴𐘋,"0,30,30,52,11",1,5
KEA 1,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,A-DU GRA 15 KU-RO GRA 15,A-DU|GRA|KU-RO|GRA,𐘀𐘬 𐙕 𐙂𐘁 𐙕,"0,44,85,66,1,85",4,6
KEA 2,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,PA-I-TO VIN 8 OLE 3 KU-RO VIN 8,PA-I-TO|VIN|OLE|KU-RO|VIN,𐘂𐘚𐘄 𐙗 𐙚 𐙂𐘁 𐙗,"2,26,4,87,90,66,1,87",5,8
KEA 3,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,KU-PA3-NU GRA 20 KI-RO GRA 2 KU-RO GRA 18,KU-PA3-NU|GRA|KI-RO|GRA|KU-RO|GRA,𐙂𐘰𐘟 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"66,48,31,85,56,1,85,66,1,85",6,10
KEA 4,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,I-DA-MA-TE OVS 12 CAP 6 KU-RO OVS 12,I-DA-MA-TE|OVS|CAP|KU-RO|OVS,𐘚𐘦𐙁𐘃 𐙝 𐙜 𐙂𐘁 𐙝,"26,38,65,3,93,92,66,1,93",5,9
KEA 5,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,A-SA-SA-RA-ME GRA 7 KU-RO GRA 7,A-SA-SA-RA-ME|GRA|KU-RO|GRA,𐘀𐘞𐘞𐘴𐘋 𐙕 𐙂𐘁 𐙕,"0,30,30,52,11,85,66,1,85",4,9
KEA 6,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,SA-MA GRA 10 VIN 4 KU-RO GRA 10,SA-MA|GRA|VIN|KU-RO|GRA,𐘞𐙁 𐙕 𐙗 𐙂𐘁 𐙕,"30,65,85,87,66,1,85",5,7
KEA 7,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,DU-PU2-RE GRA 25 KI-RO GRA 3 KU-RO GRA 22,DU-PU2-RE|GRA|KI-RO|GRA|KU-RO|GRA,𐘬𐙄𐘙 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"44,68,25,85,56,1,85,66,1,85",6,10
KEA 8,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,A-KA GRA 8 OLE 2 KU-RO GRA 8,A-KA|GRA|OLE|KU-RO|GRA,𐘀𐘾 𐙕 𐙚 𐙂𐘁 𐙕,"0,62,85,90,66,1,85",5,7
KEA 9,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,RE-DI VIN 6 KU-RO VIN 6,RE-DI|VIN|KU-RO|VIN,𐘙𐘆 𐙗 𐙂𐘁 𐙗,"25,6,87,66,1,87",4,6
KEA 10,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,TA-NA-TE GRA 14 KI-RO GRA 2 KU-RO GRA 12,TA-NA-TE|GRA|KI-RO|GRA|KU-RO|GRA,𐘳𐘅𐘃 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"51,5,3,85,56,1,85,66,1,85",6,10
KEA 11,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,WA-TI OVS 9 BOS 2 KU-RO OVS 9,WA-TI|OVS|BOS|KU-RO|OVS,𐘮𐘠 𐙝 𐙠 𐙂𐘁 𐙝,"46,32,93,96,66,1,93",5,7
KEA 12,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,A-SI-DA GRA 18 KU-RO GRA 18,A-SI-DA|GRA|KU-RO|GRA,𐘀𐘜𐘦 𐙕 𐙂𐘁 𐙕,"0,28,38,85,66,1,85",4,7
KEA 13,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,PA-DE GRA 10 VIN 3 KU-RO GRA 10,PA-DE|GRA|VIN|KU-RO|GRA,𐘂𐘦 𐙕 𐙗 𐙂𐘁 𐙕,"2,38,85,87,66,1,85",5,7
KEA 14,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,I-NA GRA 22 KI-RO GRA 4 KU-RO GRA 18,I-NA|GRA|KI-RO|GRA|KU-RO|GRA,𐘚𐘅 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"26,5,85,56,1,85,66,1,85",6,9
KEA 15,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,KU-MI GRA 6 OLE 2 KU-RO GRA 6,KU-MI|GRA|OLE|KU-RO|GRA,𐙂𐘒 𐙕 𐙚 𐙂𐘁 𐙕,"66,18,85,90,66,1,85",5,7
KEA 16,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,A-RE GRA 30 KU-RO GRA 30,A-RE|GRA|KU-RO|GRA,𐘀𐘙 𐙕 𐙂𐘁 𐙕,"0,25,85,66,1,85",4,6
KEA 17,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,SA-RA2 VIN 10 KU-RO VIN 10,SA-RA2|VIN|KU-RO|VIN,𐘞𐘱 𐙗 𐙂𐘁 𐙗,"30,49,87,66,1,87",4,6
KEA 18,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,TE-ZA GRA 7 KI-RO GRA 1 KU-RO GRA 6,TE-ZA|GRA|KI-RO|GRA|KU-RO|GRA,𐘃𐘍 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"3,13,85,56,1,85,66,1,85",6,9
KEA 19,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,DI-KI-SE GRA 16 OLE 4 KU-RO GRA 16,DI-KI-SE|GRA|OLE|KU-RO|GRA,𐘆𐘸𐘈 𐙕 𐙚 𐙂𐘁 𐙕,"6,56,8,85,90,66,1,85",5,8
KEA 20,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,A-DU OVS 14 SUS 3 KU-RO OVS 14,A-DU|OVS|SUS|KU-RO|OVS,𐘀𐘬 𐙝 𐙙 𐙂𐘁 𐙝,"0,44,93,89,66,1,93",5,7
KEA 21,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,PA-TA GRA 12 VIN 4 KU-RO GRA 12,PA-TA|GRA|VIN|KU-RO|GRA,𐘂𐘳 𐙕 𐙗 𐙂𐘁 𐙕,"2,51,85,87,66,1,85",5,7
KEA 22,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,KU-RA GRA 8 OLE 2 KU-RO GRA 8,KU-RA|GRA|OLE|KU-RO|GRA,𐙂𐘴 𐙕 𐙚 𐙂𐘁 𐙕,"66,52,85,90,66,1,85",5,7
KEA 23,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,A-MI GRA 20 KI-RO GRA 2 KU-RO GRA 18,A-MI|GRA|KI-RO|GRA|KU-RO|GRA,𐘀𐘒 𐙕 𐘸𐘁 𐙕 𐙂𐘁 𐙕,"0,18,85,56,1,85,66,1,85",6,9
KEA 24,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,WA-NA GRA 14 VIN 6 KU-RO GRA 14,WA-NA|GRA|VIN|KU-RO|GRA,𐘮𐘅 𐙕 𐙗 𐙂𐘁 𐙕,"46,5,85,87,66,1,85",5,7
KEA 25,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,TA-RA2 OVS 10 CAP 5 KU-RO OVS 10,TA-RA2|OVS|CAP|KU-RO|OVS,𐘳𐘱 𐙝 𐙜 𐙂𐘁 𐙝,"51,49,93,92,66,1,93",5,7
KEA 26,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,I-SE GRA 9 KU-RO GRA 9,I-SE|GRA|KU-RO|GRA,𐘚𐘈 𐙕 𐙂𐘁 𐙕,"26,8,85,66,1,85",4,6
KEA 27,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,RE-KU GRA 6 OLE 2 KU-RO GRA 6,RE-KU|GRA|OLE|KU-RO|GRA,𐘙𐙂 𐙕 𐙚 𐙂𐘁 𐙕,"25,66,85,90,66,1,85",5,7
KEA 28,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,PA-TA-NE VIN 8 KI-RO VIN 1 KU-RO VIN 7,PA-TA-NE|VIN|KI-RO|VIN|KU-RO|VIN,𐘂𐘳𐘗 𐙗 𐘸𐘁 𐙗 𐙂𐘁 𐙗,"2,51,23,87,56,1,87,66,1,87",6,10
KEA 29,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,A-NA GRA 25 KU-RO GRA 25,A-NA|GRA|KU-RO|GRA,𐘀𐘅 𐙕 𐙂𐘁 𐙕,"0,5,85,66,1,85",4,6
KEA 30,Kea (Haghia Irini),-1600,,clay,aegean_non_cretan,0.62,False,KU-PA3 GRA 11 VIN 3 KU-RO GRA 11,KU-PA3|GRA|VIN|KU-RO|GRA,𐙂𐘰 𐙕 𐙗 𐙂𐘁 𐙕,"66,48,85,87,66,1,85",5,7
MIL 1,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,A-DU GRA ? KU-RO GRA ?,A-DU|GRA|?|KU-RO|GRA|?,𐘀𐘬 𐙕 ? 𐙂𐘁 𐙕 ?,"0,44,85,66,1,85",6,6
MIL 2,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,PA-TA ? VIN ? KU-RO VIN ?,PA-TA|?|VIN|?|KU-RO|VIN|?,𐘂𐘳 ? 𐙗 ? 𐙂𐘁 𐙗 ?,"2,51,87,66,1,87",7,6
MIL 3,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,KU-PA3 GRA 5 KU-RO GRA 5,KU-PA3|GRA|KU-RO|GRA,𐙂𐘰 𐙕 𐙂𐘁 𐙕,"66,48,85,66,1,85",4,6
MIL 4,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,A-SA-SA-RA-ME GRA 3 KU-RO GRA 3,A-SA-SA-RA-ME|GRA|KU-RO|GRA,𐘀𐘞𐘞𐘴𐘋 𐙕 𐙂𐘁 𐙕,"0,30,30,52,11,85,66,1,85",4,9
MIL 5,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,I-DA GRA ? OLE ? KU-RO GRA ?,I-DA|GRA|?|OLE|?|KU-RO|GRA|?,𐘚𐘦 𐙕 ? 𐙚 ? 𐙂𐘁 𐙕 ?,"26,38,85,90,66,1,85",8,7
MIL 6,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,SA-MA ? KU-RO ?,SA-MA|?|KU-RO|?,𐘞𐙁 ? 𐙂𐘁 ?,"30,65,66,1",4,4
MIL 7,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,DU GRA 6 KU-RO GRA 6,DU|GRA|KU-RO|GRA,𐘬 𐙕 𐙂𐘁 𐙕,"44,85,66,1,85",4,5
MIL 8,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,A-RE VIN 4 KU-RO VIN 4,A-RE|VIN|KU-RO|VIN,𐘀𐘙 𐙗 𐙂𐘁 𐙗,"0,25,87,66,1,87",4,6
MIL 9,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,TE GRA ? KI-RO GRA ? KU-RO GRA ?,TE|GRA|?|KI-RO|GRA|?|KU-RO|GRA|?,𐘃 𐙕 ? 𐘸𐘁 𐙕 ? 𐙂𐘁 𐙕 ?,"3,85,56,1,85,66,1,85",9,8
MIL 10,Miletos,-1500,,clay,aegean_non_cretan,0.62,False,KU-MI GRA 4 VIN 2 KU-RO GRA 4,KU-MI|GRA|VIN|KU-RO|GRA,𐙂𐘒 𐙕 𐙗 𐙂𐘁 𐙕,"66,18,85,87,66,1,85",5,7
